avg_Density_(g/mL),avg_Gordy_electonegativity,avg_Number_of_unfilled_d_valence_electrons,avg_abs_valence,avg_metallic_valence,avg_valence_d,sum_Density_(g/mL),sum_heat_atomization(kJ/mol),sum_valence_d,range_Density_(g/mL),range_Nagle_electonegativity,range_heat_of_fusion_(kJ/mol)_,target
3.78375,4.735,7.5,2.5,3.11,2.5,30.27,2392.0,20.0,7.22,1.17,48.83,3.2
7.57,4.36,3.333333333,1.333333333,4.293333333,6.666666667,22.71,903.0,20.0,4.17,0.8,6.36,1.284
6.6,4.865,5.0,2.333333333,3.48,5.0,39.6,1659.0,30.0,4.17,0.8,6.36,0.765
5.8175,4.7875,6.25,2.25,3.415,3.75,46.54,2167.0,30.0,6.63,0.85,43.86,2.33
6.44,4.8375,5.0,2.25,3.415,5.0,51.52,2017.0,40.0,4.17,0.85,6.36,1.44
5.855714286,4.806314286,5.571428571,1.857142857,3.617142857,4.428571429,40.99,2249.0,31.0,6.89,1.39,11.33,1.62
7.642857143,4.6306,1.285714286,1.857142857,3.617142857,8.714285714,53.5,2003.0,61.0,2.72,0.98,7.44,0.52
7.771428571,4.687757143,1.428571429,1.857142857,3.617142857,8.571428571,54.4,1906.0,60.0,2.72,0.98,5.29,0.26
6.59125,4.8775,5.0,2.375,3.415,5.0,52.73,2184.0,40.0,4.17,0.8,13.18,0.355
5.801428571,4.775071429,5.714285714,2.571428571,3.588571429,4.285714286,40.61,2058.0,30.0,6.89,1.44,11.33,1.82
4.943478261,7.428517391,8.195652174,3.326086957,1.786956522,1.804347826,227.4,17762.0,83.0,16.6,2.36,31.38,2.58
6.035,4.515,2.5,2.25,3.11,7.5,24.14,1058.0,30.0,6.26,0.57,6.7,2.06
4.48,5.25,5.0,2.5,2.72,5.0,8.96,459.0,10.0,8.96,1.31,9.82,3.255557143
6.835,4.6775,2.5,2.25,3.22,7.5,27.34,1018.0,30.0,3.06,0.57,11.9,1.09
4.742307692,5.014615385,5.384615385,2.461538462,2.972307692,4.615384615,30.825,1800.5,30.0,6.89,0.98,11.33,1.43
7.1875,4.6925,0.0,2.25,3.22,10.0,28.75,975.0,40.0,2.72,0.57,14.23,0.916
2.889166667,6.76,8.166666667,3.666666667,1.703333333,1.833333333,34.67,4508.0,22.0,8.96,2.41,26.18,1.47
3.42,7.17056,10.0,2.4,1.2,0.0,17.1,1329.0,0.0,8.55,2.53,10.84,5.0
3.810434783,5.479495652,10.0,2.652173913,2.47826087,0.0,43.82,3441.0,0.0,6.48,1.4,48.83,2.22
7.14,5.2707,10.0,1.5,3.0,0.0,14.28,593.0,0.0,2.82,1.02,16.64,1.0
2.096,7.02204,10.0,5.2,0.8,0.0,10.48,1103.0,0.0,5.24,2.56,8.99,4.5
4.18,4.811144444,7.777777778,3.888888889,2.764444444,2.222222222,37.62,2280.0,20.0,5.49,1.16,8.55,0.452
5.876363636,5.280036364,3.636363636,5.090909091,2.0,6.363636364,64.64,2091.0,70.0,1.0,1.02,8.28,0.31
5.171428571,5.197157143,10.0,3.571428571,2.411428571,0.0,36.2,1658.0,0.0,1.11,1.25,3.62,2.16
6.0,5.0143,4.285714286,3.571428571,2.411428571,5.714285714,42.0,1538.0,40.0,1.0,1.02,11.9,1.7
5.574285714,5.2143,7.142857143,3.571428571,2.411428571,2.857142857,39.02,1572.0,20.0,2.52,1.25,5.95,1.31
11.88545455,5.614372727,5.636363636,4.090909091,4.363636364,4.363636364,130.74,4832.0,48.0,17.16,0.75,33.68,0.26
1.156,5.95202,10.0,2.2,0.6,0.0,5.78,993.0,0.0,5.24,1.33,8.62,1.5
1.306666667,7.042222222,9.333333333,3.888888889,1.308888889,0.666666667,23.52,5342.0,12.0,7.86,2.22,49.98,3.52
1.005,7.392391304,8.826086957,3.260869565,0.502608696,1.173913043,46.23,11239.0,54.0,7.86,2.22,13.58,2.3
5.22,4.813333333,8.0,4.333333333,3.593333333,2.0,15.66,999.0,6.0,5.79,1.09,25.98,0.23
5.906666667,5.093333333,1.333333333,5.333333333,1.926666667,8.666666667,17.72,632.0,26.0,2.93,0.87,5.98,5.15
4.173333333,3.933333333,8.0,3.333333333,4.593333333,2.0,12.52,1322.0,6.0,5.53,0.47,36.75,0.916
5.855,4.7455,5.25,2.0,3.22,4.75,11.71,370.15,9.5,5.31,0.85,6.66,2.4
2.58,4.305,10.0,2.0,3.044,0.0,5.16,633.0,0.0,4.08,0.67,10.13,2.43
6.379,4.694,6.0,2.0,3.22,4.0,12.758,553.6,8.0,1.58,0.59,24.44,0.5
5.33,4.698,6.5,2.0,3.22,3.5,10.66,430.9,7.0,5.31,0.85,6.66,2.15
2.9,4.37,10.0,2.0,3.088,0.0,5.8,625.0,0.0,4.08,0.67,10.13,2.4
5.255,4.55625,10.0,2.0,3.143,0.0,10.51,602.0,0.0,3.2,0.56,22.11,2.0
6.097,4.682,8.0,2.0,3.22,2.0,12.194,570.8,4.0,1.58,0.59,24.44,0.81
5.85125,4.69125,8.75,2.0,3.22,1.25,11.7025,530.5,2.5,2.34,0.85,22.11,1.51
5.83675,4.68275,9.25,2.0,3.22,0.75,11.6735,553.5,1.5,2.34,0.85,22.11,1.47
6.334,4.586,4.5,2.0,3.22,5.5,12.668,526.0,11.0,1.23,0.62,14.28,1.0
6.292351473,4.586345482,5.012481278,2.001997004,3.218392411,4.987518722,12.60358,548.705,9.99,1.9,0.75,14.28,0.705
6.281836228,4.591687345,5.062034739,2.009925558,3.212009926,4.937965261,12.6579,551.525,9.95,1.9,0.75,14.28,0.64
6.272790698,4.625348837,4.88372093,2.093023256,3.145116279,5.11627907,13.4865,578.75,11.0,0.79,0.52,14.28,0.68
1.943636364,7.131818182,10.0,3.454545455,0.989090909,0.0,21.38,2769.0,0.0,5.9,2.06,6.47,4.61
6.271,4.58925,5.25,2.0,3.22,4.75,12.542,550.0,9.5,0.96,0.55,22.11,1.28
6.199,4.602,6.0,2.0,3.22,4.0,12.398,556.0,8.0,0.96,0.55,22.11,1.02
5.79545,4.66895,10.0,2.0,3.22,0.0,11.5909,588.13,0.0,4.08,0.66,27.04,1.37
5.6195,4.6595,10.0,2.0,3.22,0.0,11.239,589.3,0.0,4.08,0.66,27.04,1.5
6.07,4.805,5.0,2.5,2.72,5.0,12.14,483.0,10.0,0.34,0.52,11.9,1.670076923
6.44722,5.7292066,9.6,2.8,2.4,0.4,64.4722,3015.77,4.0,5.05,1.21,11.91,1.56
1.968333333,7.22285,8.25,3.333333333,1.0,1.75,23.62,3487.0,21.0,7.9,2.52,49.98,3.48
3.42,5.14684,9.6,2.8,2.4,0.4,17.1,1613.0,2.0,5.83,1.39,12.38,2.1
2.928,4.28,10.0,2.0,4.0,0.0,2.928,437.0,0.0,2.99,0.06,13.61,1.1
5.0808,4.604,10.0,2.0,4.0,0.0,5.0808,383.0,0.0,2.99,0.06,13.61,0.72
5.06,5.5,3.333333333,4.0,1.333333333,6.666666667,15.18,591.0,20.0,0.39,0.46,29.12,1.5
3.153333333,5.446666667,10.0,3.333333333,2.666666667,0.0,9.46,935.0,0.0,3.25,0.68,35.22,3.56875
3.825,4.415,10.0,2.0,4.0,0.0,7.65,829.0,0.0,2.99,0.06,13.61,0.88
6.315,4.615,5.0,2.0,4.0,5.0,12.63,679.0,10.0,1.99,0.11,29.91,0.8
5.933333333,5.173333333,3.333333333,3.333333333,2.666666667,6.666666667,17.8,771.0,20.0,0.92,0.27,19.45,0.3
1.544848485,7.690327273,7.909090909,3.787878788,0.175151515,2.090909091,50.98,7495.0,69.0,21.4,2.13,19.38,2.26
4.8775,5.9801,9.5,3.5,2.5,0.5,19.51,1456.0,2.0,11.23,1.29,22.34,2.916666667
6.71685,4.6174845,0.0,2.0,3.22,10.0,13.4337,327.3,20.0,7.26,0.62,15.195,2.235
7.205,5.27269,5.0,2.0,3.22,5.0,14.41,328.8,10.0,8.71,0.86,4.395,0.45
7.9325,5.921725,5.0,2.0,3.22,5.0,15.865,313.5,10.0,8.71,0.86,4.395,0.8
7.62,6.698966667,3.333333333,3.0,2.146666667,6.666666667,45.72,740.0,40.0,10.38,1.02,15.195,2.06
4.832,6.666553333,5.333333333,3.6,1.554666667,4.666666667,72.48,1959.0,70.0,13.5,1.28,15.195,2.8
8.53,6.4516,1.818181818,2.363636364,2.563636364,8.181818182,93.83,1388.0,90.0,8.57,0.82,25.405,1.45
8.378181818,6.8995,2.727272727,2.363636364,2.654545455,7.272727273,92.16,1486.0,80.0,11.43,0.95,25.98,1.57
5.720357143,6.787914286,6.071428571,3.071428571,2.018571429,3.928571429,160.17,3890.0,110.0,13.5,1.28,25.405,2.43
3.204,7.36469,8.0,3.2,1.388,2.0,32.04,2347.0,20.0,13.5,2.11,12.83,3.25
4.306,6.15138,8.0,3.0,2.688,2.0,21.53,1213.0,10.0,11.68,0.95,1.635,2.6
4.15875,5.614825,10.0,3.0,2.5,0.0,33.27,2374.0,0.0,6.73,1.39,35.22,2.5
4.762,5.71572,10.0,2.8,2.4,0.0,23.81,1439.0,0.0,6.73,1.39,10.48,0.5
4.315,5.33043,7.0,2.8,2.532,3.0,43.15,2704.0,30.0,6.73,1.39,10.48,1.23
4.126,4.5785,9.5,2.0,3.22,0.5,8.252,595.4,1.0,5.49,0.7,27.04,2.25
5.69,4.6625,9.5,2.0,3.22,0.5,11.38,585.0,1.0,5.49,0.7,27.04,1.6
2.9515,4.3465,8.5,2.0,3.066,1.5,5.903,616.1,3.0,5.49,0.7,10.13,2.3
5.44,4.6475,8.5,2.0,3.22,1.5,10.88,579.0,3.0,5.49,0.7,27.04,1.67
3.4125,4.4175,7.5,2.0,3.11,2.5,6.825,599.5,5.0,5.49,0.7,10.13,2.35
3.8735,4.4885,6.5,2.0,3.154,3.5,7.747,582.9,7.0,5.49,0.7,10.13,1.9
6.58475,4.6986,4.65,2.0,3.22,5.35,13.1695,528.48,10.7,2.92,0.66,24.44,0.68
6.56625,4.699,4.75,2.0,3.22,5.25,13.1325,533.2,10.5,2.92,0.66,24.44,0.68
2.924,6.714,6.0,2.8,1.376,4.0,14.62,1233.0,20.0,7.31,2.1,3.04,2.8
5.935454545,5.064545455,5.454545455,2.636363636,2.654545455,4.545454545,65.29,2577.0,50.0,2.52,0.79,3.43,0.14
6.13625,5.4172,6.25,3.5,2.18,3.75,49.09,1677.0,30.0,6.63,1.04,8.04,1.21
4.301428571,5.312857143,8.571428571,3.285714286,2.491428571,1.428571429,30.11,1781.0,10.0,5.49,0.79,6.03,1.29
6.664,4.6745,3.5,2.0,3.22,6.5,13.328,533.0,13.0,1.58,0.59,24.44,0.11
6.856,4.6405,1.5,2.0,3.22,8.5,13.712,517.0,17.0,1.58,0.59,24.44,0.16
6.904,4.632,1.0,2.0,3.22,9.0,13.808,513.0,18.0,1.58,0.59,24.44,0.21
6.9952,4.61585,0.05,2.0,3.22,9.95,13.9904,505.4,19.9,1.58,0.59,24.44,0.35
4.01125,5.505,6.25,3.5,2.18,3.75,32.09,1995.0,30.0,5.24,1.04,18.15,1.8
6.363333333,4.918333333,5.0,2.5,3.24,5.0,38.18,1678.0,30.0,2.52,0.79,24.44,0.2
10.66,6.318166667,7.666666667,5.0,3.26,2.333333333,31.98,1119.0,7.0,17.61,0.88,19.41,0.95
4.309450549,4.890768893,6.61876585,2.733727811,2.406187658,3.38123415,50.9808,2492.85,40.0,8.89,1.65,9.58,1.37
5.240833333,4.723333333,6.666666667,2.416666667,2.48,3.333333333,62.89,2555.0,40.0,9.64,1.47,8.97,1.64
5.613333333,5.48485,6.666666667,2.5,2.74,3.333333333,67.36,3190.0,40.0,18.44,1.65,10.83,2.3
3.994444444,4.526666667,6.666666667,2.0,2.591111111,3.333333333,35.95,1632.0,30.0,7.79,1.65,4.47,2.75
5.847777778,4.344444444,2.222222222,2.0,2.591111111,7.777777778,52.63,1304.0,70.0,7.79,1.24,15.16,2.26
1.908235294,6.437811765,9.647058824,2.823529412,1.176470588,0.352941176,32.44,4662.0,6.0,8.55,2.78,15.23,3.38
6.508711111,5.939266667,6.666666667,2.0,2.591111111,3.333333333,58.5784,1324.56,30.0,12.64,1.65,4.97,2.11
1.625882353,6.337647059,9.529411765,2.941176471,1.176470588,0.470588235,27.64,4926.0,8.0,6.15,2.78,15.23,3.05
4.4525,4.56875,8.125,3.125,2.4725,1.875,35.62,1671.0,15.0,6.57,1.47,9.72,1.7
3.41,5.006,10.0,3.2,2.0,0.0,34.1,2172.0,0.0,3.93,1.47,6.03,2.08
3.289090909,4.972763636,9.090909091,2.909090909,2.221818182,0.909090909,36.18,2804.0,10.0,10.54,1.65,35.22,2.85
4.74,5.151538462,9.230769231,3.230769231,2.136923077,0.769230769,61.62,2828.0,10.0,11.14,1.47,15.27,1.48
1.893333333,6.433666667,9.583333333,1.333333333,0.648333333,0.416666667,22.72,2912.0,5.0,21.0,1.43,32.61,5.71
1.263333333,3.81,10.0,2.0,1.333333333,0.0,3.79,459.0,0.0,1.21,1.65,0.61,2.1
4.746363636,4.824545455,7.272727273,2.727272727,2.403636364,2.727272727,52.21,2277.0,30.0,6.45,1.47,4.99,1.71
2.363,4.9995,9.5,3.5,2.378,0.5,47.26,5357.0,10.0,6.33,1.65,16.24,1.35
4.49,4.403786667,7.733333333,2.333333333,2.754666667,2.266666667,67.35,4389.0,34.0,10.84,1.65,14.38,2.49
4.253333333,4.717333333,8.0,2.8,2.133333333,2.0,63.8,3101.0,30.0,6.45,1.47,4.7,2.2
5.156551724,4.69,5.517241379,2.206896552,3.067586207,4.482758621,149.54,7312.0,130.0,9.64,1.65,18.15,2.0
5.257142857,5.281485714,9.714285714,3.142857143,2.095238095,0.285714286,110.4,5395.0,6.0,12.44,1.47,21.73,2.02
3.883636364,5.025454545,9.090909091,3.090909091,2.161212121,0.909090909,128.16,7382.0,30.0,6.45,1.47,6.03,2.2
4.767692308,4.656538462,7.307692308,2.461538462,2.375384615,2.692307692,123.96,4845.0,70.0,7.79,1.47,4.7,2.33
4.828571429,4.744285714,7.142857143,2.285714286,2.982857143,2.857142857,33.8,1797.0,20.0,9.64,1.65,25.98,2.25
3.995,4.85625,7.5,2.5,2.86,2.5,31.96,2089.0,20.0,9.64,1.65,10.64,3.02
2.215555556,7.496061111,7.222222222,3.833333333,0.357777778,2.777777778,39.88,3872.0,50.0,19.3,2.78,12.33,2.75
4.495555556,5.1696,6.666666667,3.333333333,2.222222222,3.333333333,40.46,2106.0,30.0,8.89,1.65,9.58,1.21
5.0475,4.7847,7.5,3.0,2.0,2.5,20.19,751.0,10.0,8.89,1.47,8.97,0.66
1.99,4.6,10.0,3.0,0.5,0.0,3.98,202.0,0.0,2.26,1.72,2.96,7.6
0.43,4.815,10.0,3.0,0.5,0.0,0.86,211.0,0.0,0.86,1.98,0.9,8.5
5.071,4.6,6.0,2.0,3.376,4.0,50.71,2860.0,40.0,8.1,1.65,25.98,1.9
2.925555556,6.256533333,7.555555556,4.0,1.728888889,2.444444444,26.33,2378.0,22.0,9.75,2.78,13.58,1.76
4.747142857,4.941428571,8.571428571,2.857142857,2.348571429,1.428571429,33.23,1586.0,10.0,6.45,1.47,4.7,1.73
3.11,5.008571429,8.571428571,2.857142857,2.348571429,1.428571429,21.77,1826.0,10.0,6.45,1.65,35.22,3.1
2.065,6.812,7.0,3.4,0.844,3.0,20.65,2221.0,30.0,7.31,2.78,17.27,4.0
1.728181818,6.945454545,9.636363636,3.727272727,0.909090909,0.363636364,19.01,3013.0,4.0,8.57,2.78,26.18,4.0
0.974166667,7.204166667,9.166666667,3.666666667,0.666666667,0.833333333,11.69,2902.0,10.0,6.69,2.78,19.65,4.64
4.1425,4.955125,8.75,3.625,2.505,1.25,33.14,1958.0,10.0,8.1,1.65,11.33,2.17
3.507777778,7.435077778,8.388888889,3.666666667,1.111111111,1.611111111,63.14,5818.0,29.0,16.6,2.78,31.38,4.06
0.9025,6.5925,9.75,3.25,1.0,0.25,7.22,2120.0,2.0,4.54,2.78,15.23,3.67
5.1424,5.3684,9.6,2.8,2.32,0.4,128.56,7657.0,10.0,6.15,2.58,6.47,2.04
2.478787879,6.946161616,9.191919192,3.555555556,1.306666667,0.808080808,245.4,32527.0,80.0,10.2,2.58,31.78,2.4
3.755942377,5.362076831,8.55942377,3.040816327,2.417190876,1.44057623,31.287,2597.38,12.0,4.62,1.45,18.15,1.76
2.8125,6.805,9.125,3.375,1.4725,0.875,22.5,2749.0,7.0,10.2,2.58,31.78,0.745
4.286666667,5.327877778,8.666666667,2.888888889,2.604444444,1.333333333,38.58,2731.0,12.0,6.89,1.45,11.33,1.45
3.731304348,5.309565217,8.869565217,2.869565217,2.473043478,1.130434783,42.91,3653.5,13.0,5.24,1.45,35.22,2.61
4.988323036,5.270962048,9.443954104,3.0,2.47043248,0.556045896,56.5177,3396.46,6.3,4.36,1.27,44.35,1.75
3.7452,5.3564,8.88,2.96,2.4,1.12,93.63,8093.0,28.0,4.62,1.45,18.15,2.3
1.251666667,6.725,9.916666667,2.833333333,1.166666667,0.083333333,15.02,4209.0,1.0,6.15,2.58,49.98,5.65
2.41,6.76,9.8,2.8,1.288,0.2,12.05,1456.0,1.0,6.15,2.58,5.98,4.4
2.944,6.03,9.0,3.0,2.8,1.0,14.72,2344.0,5.0,8.57,2.58,26.18,1.7
3.985,4.74,9.5,2.0,3.0,0.5,7.97,738.0,1.0,4.33,1.18,5.54,0.54
3.556933333,5.402466667,9.666666667,3.0,2.333333333,0.333333333,10.6708,973.72,1.0,4.08,1.45,4.97,2.5
2.8175,4.7375,9.25,3.25,2.4725,0.75,22.54,2233.0,6.0,7.32,1.55,35.22,1.42
4.975,4.831725,7.5,1.0,2.61,2.5,19.9,760.0,10.0,12.96,0.87,34.645,0.93
3.14875,5.2846125,8.75,2.5,2.305,1.25,25.19,1951.0,10.0,12.96,1.55,48.83,2.68
3.77125,5.3346125,7.5,2.5,2.305,2.5,30.17,1801.0,20.0,12.96,1.55,5.31,2.32
3.04,4.967272727,8.181818182,2.727272727,2.261818182,1.818181818,33.44,2859.0,20.0,6.77,1.55,35.22,3.45
2.768181818,4.926363636,8.181818182,2.727272727,2.261818182,1.818181818,30.45,2934.0,20.0,6.77,1.55,48.83,3.61
4.335,4.7275,7.5,2.5,2.305,2.5,34.68,1663.0,20.0,6.77,1.37,4.32,1.87
2.8425,3.6222,7.5,1.5,1.5,2.5,11.37,690.0,10.0,9.21,0.89,8.3,0.7
0.776666667,6.396666667,10.0,2.666666667,1.0,0.0,4.66,1704.0,0.0,2.25,2.83,104.78,6.19
0.27,6.655,10.0,3.0,0.5,0.0,0.54,240.0,0.0,0.54,3.29,2.74,11.7
4.005,4.7275,10.0,2.5,2.11,0.0,16.02,901.0,0.0,5.36,1.37,3.69,3.346666667
1.531666667,7.311666667,7.222222222,3.888888889,0.246666667,2.777777778,27.57,3820.0,50.0,7.31,2.68,7.6,4.27
0.608333333,6.123333333,10.0,2.666666667,1.0,0.0,3.65,1715.0,0.0,2.25,2.78,104.78,6.32
0.76,4.356666667,10.0,2.0,2.0,0.0,2.28,782.0,0.0,1.74,2.18,8.59,3.2
1.822,6.366,9.2,3.4,1.2,0.8,9.11,1634.0,4.0,8.57,2.68,26.18,4.066666667
4.2025,4.935,7.5,3.0,2.0,2.5,16.81,877.0,10.0,6.15,1.37,16.87,0.68
3.428,6.98076,9.4,3.2,1.2,0.6,17.14,1690.0,3.0,16.6,2.68,31.38,4.1
1.936666667,3.376666667,10.0,2.0,2.666666667,0.0,5.81,748.0,0.0,0.59,0.55,41.6,2.27
1.044,4.534,10.0,2.4,2.4,0.0,5.22,1390.0,0.0,1.74,1.8,8.59,2.8
1.772,3.766,10.0,2.4,2.4,0.0,8.86,1074.0,0.0,0.08,0.9,8.29,1.4
3.72,3.782,6.0,2.4,2.4,4.0,18.6,968.0,20.0,4.95,0.56,10.92,0.81
0.873333333,6.337222222,10.0,3.0,1.055555556,0.0,15.72,4779.0,0.0,2.34,2.91,49.98,5.63
0.58,7.716666667,10.0,4.0,0.666666667,0.0,1.74,306.0,0.0,1.74,2.91,8.69,11.1
6.11,4.55,7.5,4.5,3.89,2.5,12.22,508.0,5.0,2.64,0.95,5.36,2.5
2.38,4.69875,10.0,2.75,2.0,0.0,19.04,1891.0,0.0,4.35,1.54,35.22,3.7
3.98875,4.6475,8.75,2.75,2.0,1.25,31.91,1608.0,10.0,6.34,1.36,5.15,2.46
3.042727273,4.828181818,9.090909091,2.727272727,2.261818182,0.909090909,33.47,2766.0,10.0,6.34,1.54,5.31,2.245
4.058888889,4.795555556,10.0,2.888888889,2.222222222,0.0,36.53,2107.0,0.0,4.35,1.36,34.34,2.38
1.909655172,6.936206897,9.448275862,3.793103448,1.034482759,0.551724138,55.38,8761.0,16.0,8.57,2.67,26.18,3.56
1.336666667,3.643333333,10.0,2.0,1.333333333,0.0,4.01,497.0,0.0,1.1,1.54,0.88,2.4
2.398333333,4.678333333,8.333333333,3.0,1.666666667,1.666666667,14.39,1252.0,10.0,5.27,1.54,15.77,2.35
1.456666667,5.721111111,9.444444444,3.222222222,0.975555556,0.555555556,13.11,2102.0,5.0,10.2,2.67,31.78,4.69
2.4,3.155,7.5,1.5,1.5,2.5,9.6,589.0,10.0,5.72,0.93,17.27,1.09
1.460833333,7.015,8.333333333,3.5,0.916666667,1.666666667,17.53,1526.0,20.0,7.31,3.28,6.77,3.88
2.059615385,6.382084615,9.192307692,3.461538462,1.196923077,0.807692308,53.55,7559.0,21.0,10.2,2.67,31.78,3.376
1.010625,6.58375,10.0,2.75,1.125,0.0,16.17,5395.0,0.0,3.5,2.67,49.98,4.78
5.075,4.7222,7.5,3.0,2.0,2.5,20.3,770.0,10.0,8.78,1.36,8.7,0.316666667
0.485,6.315,10.0,3.0,0.5,0.0,0.97,188.0,0.0,0.97,3.28,2.34,10.5
1.555555556,7.273888889,7.222222222,3.888888889,0.246666667,2.777777778,28.0,3768.0,50.0,7.31,2.67,7.6,4.25
2.076,6.787,7.0,3.4,0.844,3.0,20.76,2240.0,30.0,7.31,2.67,17.27,4.0
1.738181818,6.922727273,9.636363636,3.727272727,0.909090909,0.363636364,19.12,3032.0,4.0,8.57,2.67,26.18,3.725
0.9575,8.51,8.75,4.25,0.5,1.25,7.66,845.0,10.0,6.69,3.28,19.61,3.76
2.4,5.35609,10.0,3.5,2.1,0.0,24.0,2565.0,0.0,6.0,1.54,7.0,1.85
12.76,5.174833333,3.0,4.333333333,4.926666667,7.0,38.28,1693.0,21.0,15.09,0.49,19.37,0.28
5.4824,5.4484,10.0,4.0,2.36,0.0,137.06,6707.0,0.0,7.0,2.59,6.92,1.98
4.042,5.398,10.0,4.0,2.44,0.0,20.21,1493.0,0.0,4.93,1.46,5.42,2.65
5.55,5.5475,5.0,3.0,2.635,5.0,22.2,1112.0,20.0,8.96,2.59,17.27,2.26
2.457142857,7.405714286,9.285714286,4.285714286,1.268571429,0.714285714,17.2,2061.0,5.0,10.2,3.2,31.78,3.66
4.135,5.251,7.0,3.1,2.542,3.0,41.35,2731.0,30.0,5.24,1.46,5.42,1.15
3.122,6.481,7.1,4.4,2.0,2.9,31.22,3111.0,29.0,8.9,2.35,20.68,1.92
2.809230769,6.956923077,6.461538462,4.615384615,1.350769231,3.538461538,36.52,3443.0,46.0,8.9,2.15,17.27,3.84
7.57,4.51,1.0,6.0,3.89,9.0,15.14,627.0,18.0,2.66,0.61,0.02,0.23
11.35333333,5.857833333,8.0,4.0,3.926666667,2.0,34.06,1395.0,6.0,16.87,0.72,4.1,0.91
11.84333333,5.891166667,1.333333333,4.333333333,3.593333333,8.666666667,35.53,1250.0,26.0,16.36,0.69,14.31,0.05
6.79545,5.015752,0.0,3.0,2.9922,10.0,13.5909,497.94,20.0,5.16,0.38,12.691,0.28
7.7254,5.184344,3.6,3.0,2.4384,6.4,15.4508,444.28,12.8,6.61,0.61,12.691,0.12
7.82915,5.240424,5.0,3.0,2.3214,5.0,15.6583,436.78,10.0,6.61,0.61,2.231,0.02
7.632,5.20816,5.0,3.0,2.376,5.0,15.264,453.2,10.0,6.61,0.55,32.141,0.36
8.411,5.07516,0.0,3.0,2.376,10.0,16.822,414.2,20.0,5.16,0.38,12.691,0.095
8.67685,5.072336,0.0,2.965,2.255,10.0,17.3537,396.29,20.0,5.16,0.56,14.23,0.32
8.56375,5.09794,0.5,3.0,2.259,9.5,17.1275,406.15,19.0,9.33,0.73,35.22,0.4
8.03365,5.247944,5.0,3.0,2.2434,5.0,16.0673,426.18,10.0,6.61,0.61,2.231,0.25
8.82125,5.0900035,0.0,2.9975,2.2225,10.0,17.6425,392.93,20.0,5.66,0.49,13.348,0.48
8.81725,5.0899148,0.005,2.9995,2.2205,9.995,17.6345,393.09,19.99,5.5,0.52,12.691,0.3
8.7896,5.089698,0.05,3.0,2.2278,9.95,17.5792,394.81,19.9,6.08,0.32,32.141,0.32
7.791,5.24518,5.5,3.0,2.298,4.5,15.582,441.1,9.0,6.61,0.55,32.141,0.3
7.8905,5.24268,5.0,3.0,2.298,5.0,15.781,433.6,10.0,6.61,0.61,2.231,0.24
5.083333333,6.422377778,6.111111111,3.222222222,1.115555556,3.888888889,183.0,8048.0,140.0,11.4,1.86,49.98,2.62
2.203333333,6.9984,8.333333333,3.0,0.906666667,1.666666667,26.44,2952.0,20.0,11.4,1.86,4.579,3.97
2.324285714,7.090742857,8.964285714,3.75,1.067142857,1.035714286,65.08,7551.0,29.0,11.4,2.35,20.68,3.14
4.885714286,6.814457143,5.714285714,3.142857143,1.045714286,4.285714286,34.2,1584.0,30.0,11.4,1.86,4.579,2.12
6.268181818,5.162345455,8.181818182,2.863636364,2.498181818,1.818181818,137.9,5315.0,40.0,6.61,0.75,32.141,1.91
3.1104,6.800496,7.6,2.8,1.0656,2.4,77.76,7141.0,60.0,11.4,1.86,49.98,3.24
3.8,7.160133333,6.666666667,3.333333333,0.813333333,3.333333333,11.4,694.0,10.0,11.4,1.86,4.579,1.61
8.095,5.2502,5.0,3.0,2.22,5.0,16.19,423.0,10.0,6.61,0.55,1.891,0.239916667
7.415,5.2727,5.0,3.0,2.22,5.0,14.83,449.0,10.0,9.33,0.73,4.97,0.325
2.428888889,7.318888889,6.666666667,3.777777778,0.642222222,3.333333333,21.86,2086.0,30.0,12.0,2.01,17.38,1.31
5.3904,5.4164,10.0,3.6,2.36,0.0,134.76,6987.0,0.0,6.77,2.56,6.67,1.89
5.246363636,5.352727273,10.0,3.454545455,2.563636364,0.0,57.71,3055.0,0.0,1.98,1.25,30.25,1.32
5.582,5.312,10.0,3.6,2.44,0.0,27.91,1393.0,0.0,1.98,1.25,0.2,1.85
4.424444444,5.354544444,8.888888889,3.333333333,2.626666667,1.111111111,39.82,2597.0,10.0,6.89,1.43,11.33,1.25
6.25,4.905,10.0,3.0,3.05,0.0,12.5,658.0,0.0,1.04,1.05,20.81,1.0
4.112,5.243,7.0,3.0,2.542,3.0,41.12,2759.0,30.0,5.24,1.43,5.17,1.14
6.416666667,5.173333333,3.333333333,3.666666667,2.366666667,6.666666667,19.25,750.0,20.0,0.53,1.02,10.6,1.154
8.383164983,6.46100202,7.060606061,5.632996633,3.234545455,2.939393939,24.898,1106.05,8.73,19.33,1.0,17.88,0.95
9.65,5.950266667,7.0,5.0,3.926666667,3.0,28.95,1182.0,9.0,19.58,0.73,27.04,0.4
8.513333333,6.4736,7.0,5.666666667,3.26,3.0,25.54,1123.0,9.0,19.33,1.0,17.88,0.75
10.32666667,6.4136,7.0,5.666666667,3.26,3.0,30.98,1019.0,9.0,16.61,0.82,12.91,0.1
1.356122449,6.655102041,9.387755102,2.653061224,1.292244898,0.612244898,66.45,16648.0,30.0,8.65,2.79,49.98,4.76
4.063333333,4.632222222,6.666666667,2.222222222,2.764444444,3.333333333,36.57,2266.0,30.0,7.43,1.66,11.33,2.08
